"gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","university","diff_age"
"F",21,17,"Y",-0.44,"Y",23,"Black",25,15,20,20,10,10,"Y",17,17,17,17,17,17,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","Y",9,10,"N",3
"F",21,16,"N",-0.27,"N",27,"Asian",50,10,10,10,10,10,"Y",17,17,17,17,17,17,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","Y",7,10,"N",1
"F",21,19,"N",0.68,"N",27,"Cauc",25,20,25,20,10,0,"N",14,14,24,14,17,17,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","N",6,10,"N",1
"F",21,11,"N",0.24,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","N",7,10,"N",2
"F",21,1,"N",0.26,"N",22,"Cauc",10,15,25,15,15,20,"N",19,16,19,16,12,19,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","N",8,10,"N",4
"F",21,2,"N",0.57,"N",22,"Asian",35,40,5,5,7,8,"N",10,20,20,20,15,17,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","N",3,10,"N",4
"F",21,3,"Y",0.18,"N",27,"Cauc",20,20,15,25,10,10,"Y",16,13,18,18,16,18,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","Y",8,10,"N",1
"F",21,4,"Y",0.18,"N",28,"Asian",20,30,10,20,0,20,"Y",16,20,18,18,11,16,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","Y",10,10,"N",2
"F",21,12,"Y",0.31,"N",34,"Cauc",30,10,30,10,5,15,"Y",12,17,19,17,17,19,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","Y",8,10,"N",8
"F",21,5,"N",-0.2,"N",27,"Asian",20,20,15,15,12,18,"N",12,23,19,19,14,14,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","N",8,10,"N",1
"F",21,15,"Y",-0.2,"Y",28,"Black",20,18,20,17,10,15,"Y",13,21,21,17,15,13,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","Y",9,10,"N",2
"F",21,10,"N",0.22,"N",28,"Latin",23,18,21,18,10,10,"N",10,20,20,20,18,12,26,"SocialSci",1450,26100,"Black",9,18283,"Fun","SevYear","2Week","N",7,10,"N",2
"F",21,7,"N",0.32,"Y",29,"Cauc",30,25,18,18,4,5,"N",16,19,16,16,23,10,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",2,3,"N",3
"F",21,9,"Y",0.14,"N",24,"Latin",30,10,20,20,10,10,"Y",13,15,17,17,20,17,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",8,3,"N",2
"F",21,1,"N",0.4,"Y",21,"Cauc",25,10,25,5,10,25,"N",13,21,18,18,13,16,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",5,3,"N",5
"F",21,14,"N",0.57,"Y",26,"Cauc",24,16,28,14,8,10,"N",19,21,14,19,12,16,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",0
"F",21,15,"N",0.48,"Y",25,"Cauc",60,20,0,20,0,0,"Y",15,15,18,18,13,21,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",6,3,"N",1
"F",21,8,"N",0.57,"Y",32,"Cauc",25,15,20,25,10,5,"N",11,19,26,19,19,7,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",6
"F",21,10,"Y",0.73,"Y",25,"Cauc",27,15,28,10,10,10,"Y",17,17,21,17,14,14,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",7,3,"N",1
"F",21,21,"Y",0.54,"Y",25,"Cauc",25,20,30,15,5,5,"Y",16,16,16,19,16,16,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",6,3,"N",1
"F",21,19,"N",0.31,"Y",27,"Cauc",20,20,20,15,5,20,"N",22,17,26,13,13,9,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",3,3,"N",1
"F",21,18,"Y",-0.06,"N",23,"Black",25,15,20,20,10,10,"Y",17,17,17,17,17,17,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",6,3,"N",3
"F",21,17,"N",0.16,"N",27,"Asian",50,10,10,10,10,10,"N",17,17,17,17,17,17,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",1
"F",21,20,"N",0.61,"Y",27,"Cauc",25,20,25,20,10,0,"Y",15,15,21,10,21,18,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",6,3,"N",1
"F",21,12,"N",-0.19,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",3,3,"N",2
"F",21,2,"N",0.22,"Y",22,"Cauc",10,15,25,15,15,20,"N",17,17,17,15,19,17,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",5,3,"N",4
"F",21,3,"N",0.1,"N",22,"Asian",35,40,5,5,7,8,"N",16,16,16,16,14,20,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",3,3,"N",4
"F",21,4,"N",0.38,"Y",27,"Cauc",20,20,15,25,10,10,"Y",13,17,22,13,13,22,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","Y",7,3,"N",1
"F",21,5,"N",0.32,"N",28,"Asian",20,30,10,20,0,20,"N",21,21,13,13,15,18,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",2
"F",21,13,"N",0.41,"Y",34,"Cauc",30,10,30,10,5,15,"N",10,16,23,16,23,13,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",8
"F",21,6,"N",0.4,"N",27,"Asian",20,20,15,15,12,18,"N",13,21,18,16,16,16,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",1
"F",21,16,"N",0.41,"N",28,"Black",20,18,20,17,10,15,"N",14,23,23,16,16,9,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",6,3,"N",2
"F",21,11,"N",0.05,"N",28,"Latin",23,18,21,18,10,10,"N",15,18,21,18,18,9,26,"Jour",1430,26908,"Cauc",1,31432,"Fun","SevYear","2Week","N",3,3,"N",2
"F",21,11,"N",0.23,"Y",29,"Cauc",30,25,18,18,4,5,"Y",12,17,21,10,19,21,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","Y",6,3,"N",3
"F",21,13,"N",0.52,"N",24,"Latin",30,10,20,20,10,10,"N",27,20,13,0,27,13,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",5,3,"N",8
"F",21,5,"N",0.24,"Y",21,"Cauc",25,10,25,5,10,25,"N",17,17,20,11,14,20,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",6,3,"N",11
"F",21,18,"N",0.52,"Y",26,"Cauc",24,16,28,14,8,10,"N",14,18,27,9,14,18,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",8,3,"N",6
"F",21,19,"N",0.24,"Y",25,"Cauc",60,20,0,20,0,0,"N",14,22,19,14,24,8,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",7,3,"N",7
"F",21,12,"N",0.13,"Y",32,"Cauc",25,15,20,25,10,5,"N",14,14,20,14,14,23,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",6,3,"N",0
"F",21,14,"N",0.13,"Y",25,"Cauc",27,15,28,10,10,10,"N",19,22,28,9,12,9,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",6,3,"N",7
"F",21,4,"N",0.44,"Y",25,"Cauc",25,20,30,15,5,5,"Y",9,22,25,9,25,9,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","Y",9,3,"N",7
"F",21,2,"Y",0.41,"Y",27,"Cauc",20,20,20,15,5,20,"Y",18,24,24,15,9,9,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","Y",8,3,"N",5
"F",21,1,"N",0.21,"N",23,"Black",25,15,20,20,10,10,"N",25,25,25,0,25,0,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",8,3,"N",9
"F",21,21,"N",-0.14,"N",27,"Asian",50,10,10,10,10,10,"N",17,17,17,17,17,17,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",1,3,"N",5
"F",21,3,"N",0.24,"Y",27,"Cauc",25,20,25,20,10,0,"N",14,21,21,11,11,21,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",8,3,"N",5
"F",21,16,"N",0,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",7,3,"N",8
"F",21,6,"N",-0.08,"Y",22,"Cauc",10,15,25,15,15,20,"N",18,15,22,18,18,10,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",8,3,"N",10
"F",21,7,"N",0.14,"N",22,"Asian",35,40,5,5,7,8,"N",14,24,19,14,14,16,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",9,3,"N",10
"F",21,8,"N",0.31,"Y",27,"Cauc",20,20,15,25,10,10,"N",12,24,20,12,20,12,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",7,3,"N",5
"F",21,9,"N",0.11,"N",28,"Asian",20,30,10,20,0,20,"N",15,20,25,15,15,10,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",6,3,"N",4
"F",21,17,"N",0.52,"Y",34,"Cauc",30,10,30,10,5,15,"N",12,19,23,12,19,15,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",6,3,"N",2
"F",21,10,"N",0.35,"N",27,"Asian",20,20,15,15,12,18,"N",10,22,22,15,15,15,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",7,3,"N",5
"F",21,20,"N",-0.01,"N",28,"Black",20,18,20,17,10,15,"N",17,23,23,10,17,10,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",8,3,"N",4
"F",21,15,"N",0.72,"N",28,"Latin",23,18,21,18,10,10,"N",18,23,18,14,18,9,32,"Law",1450,25917,"Cauc",3,73073,"Serious","1Month","2Week","N",6,3,"N",4
"F",21,2,"N",0.55,"Y",29,"Cauc",30,25,18,18,4,5,"N",18,18,20,16,16,13,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",6,2,"N",1
"F",21,4,"N",0.03,"N",24,"Latin",30,10,20,20,10,10,"N",16,18,16,16,14,18,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",2,2,"N",4
"F",21,17,"N",0.32,"Y",21,"Cauc",25,10,25,5,10,25,"N",15,15,20,15,15,20,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",2,2,"N",7
"F",21,9,"N",0.52,"Y",26,"Cauc",24,16,28,14,8,10,"N",25,25,17,14,11,8,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",4,2,"N",2
"F",21,10,"N",0.6,"Y",25,"Cauc",60,20,0,20,0,0,"N",17,17,17,17,12,20,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",5,2,"N",3
"F",21,3,"N",0.64,"Y",32,"Cauc",25,15,20,25,10,5,"N",19,17,19,19,19,7,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",5,2,"N",4
"F",21,5,"N",0.17,"Y",25,"Cauc",27,15,28,10,10,10,"N",20,17,20,17,17,10,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",6,2,"N",3
"F",21,16,"N",0.54,"Y",25,"Cauc",25,20,30,15,5,5,"N",20,18,18,20,12,12,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",3,2,"N",3
"F",21,14,"N",0.74,"Y",27,"Cauc",20,20,20,15,5,20,"N",17,19,19,15,13,15,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",4,2,"N",1
"F",21,13,"N",-0.05,"N",23,"Black",25,15,20,20,10,10,"N",17,17,17,17,17,17,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",4,2,"N",5
"F",21,12,"N",0.18,"N",27,"Asian",50,10,10,10,10,10,"N",17,17,17,17,17,17,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",6,2,"N",1
"F",21,15,"N",0.61,"Y",27,"Cauc",25,20,25,20,10,0,"Y",13,18,20,16,18,16,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","Y",6,2,"N",1
"F",21,7,"N",0.01,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",2,2,"N",4
"F",21,18,"N",0.26,"Y",22,"Cauc",10,15,25,15,15,20,"N",15,15,17,15,17,20,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",3,2,"N",6
"F",21,19,"N",0.01,"N",22,"Asian",35,40,5,5,7,8,"N",18,18,18,18,15,15,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",1,2,"N",6
"F",21,20,"Y",0.43,"Y",27,"Cauc",20,20,15,25,10,10,"Y",19,17,19,17,14,14,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","Y",8,2,"N",1
"F",21,21,"Y",0.27,"N",28,"Asian",20,30,10,20,0,20,"Y",19,21,19,19,7,14,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","Y",8,2,"N",0
"F",21,8,"N",0.37,"Y",34,"Cauc",30,10,30,10,5,15,"N",10,18,18,18,18,20,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",2,2,"N",6
"F",21,1,"Y",0.28,"N",27,"Asian",20,20,15,15,12,18,"Y",15,20,20,17,11,17,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","Y",7,2,"N",1
"F",21,11,"Y",0.53,"N",28,"Black",20,18,20,17,10,15,"Y",17,24,20,12,17,10,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","Y",6,2,"N",0
"F",21,6,"N",0.29,"N",28,"Latin",23,18,21,18,10,10,"N",19,23,19,16,13,10,28,"Lan",1330,34290,"Cauc",2,41737,"Meet","Never","1Week","N",2,2,"N",0
"F",21,13,"N",-0.08,"N",29,"Cauc",30,25,18,18,4,5,"N",23,18,13,15,13,18,26,"Science",1380,27100,"Asian",2,45736,"Fun","1Week","1Week","N",5,2,"N",3
"F",21,15,"N",0.1,"N",24,"Latin",30,10,20,20,10,10,"N",19,12,19,12,25,12,26,"Science",1400,27395,"Asian",2,77112,"Fun","1Week","1Week","N",5,2,"N",2
"F",21,7,"N",-0.48,"N",21,"Cauc",25,10,25,5,10,25,"N",15,18,21,15,18,15,26,"Science",1400,27395,"Asian",2,77112,"Fun","1Week","1Week","N",5,2,"N",5
"F",21,20,"N",-0.22,"N",26,"Cauc",24,16,28,14,8,10,"N",18,29,11,18,11,14,26,"Science",1430,26908,"Asian",2,31432,"Fun","1Week","1Week","N",5,2,"N",0
"F",21,21,"N",-0.7,"N",25,"Cauc",60,20,0,20,0,0,"N",16,21,18,18,21,5,26,"Science",1380,27100,"Asian",2,45736,"Fun","1Week","1Week","N",6,2,"N",1
"F",21,14,"N",-0.28,"N",32,"Cauc",25,15,20,25,10,5,"N",22,19,17,14,14,14,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",6
"F",21,16,"N",-0.29,"N",25,"Cauc",27,15,28,10,10,10,"N",18,21,24,12,15,12,26,"Science",1450,25917,"Asian",2,73073,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,6,"N",-0.45,"N",25,"Cauc",25,20,30,15,5,5,"N",17,17,17,17,17,17,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,4,"N",-0.34,"N",27,"Cauc",20,20,20,15,5,20,"N",15,15,18,21,24,9,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,3,"N",-0.19,"N",23,"Black",25,15,20,20,10,10,"N",17,17,17,17,15,17,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",6,2,"N",3
"F",21,2,"N",-0.51,"Y",27,"Asian",50,10,10,10,10,10,"N",17,17,17,17,17,17,26,"Science",1400,27395,"Asian",2,77112,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,5,"N",-0.18,"N",27,"Cauc",25,20,25,20,10,0,"N",18,18,20,15,15,15,26,"Science",1400,27395,"Asian",2,77112,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,18,"N",0.24,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,26,"Science",1400,27395,"Asian",2,77112,"Fun","1Week","1Week","N",5,2,"N",2
"F",21,8,"N",-0.59,"N",22,"Cauc",10,15,25,15,15,20,"N",14,18,16,16,16,20,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",4
"F",21,9,"N",0.01,"Y",22,"Asian",35,40,5,5,7,8,"N",17,17,17,17,12,19,26,"Science",1380,27100,"Asian",2,45736,"Fun","1Week","1Week","N",5,2,"N",4
"F",21,10,"N",-0.39,"N",27,"Cauc",20,20,15,25,10,10,"N",14,29,14,14,14,14,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,11,"N",-0.37,"Y",28,"Asian",20,30,10,20,0,20,"N",22,19,16,16,19,9,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",2
"F",21,19,"N",-0.39,"N",34,"Cauc",30,10,30,10,5,15,"N",16,20,20,20,12,12,26,"Science",1380,27100,"Asian",2,45736,"Fun","1Week","1Week","N",5,2,"N",8
"F",21,12,"N",-0.12,"Y",27,"Asian",20,20,15,15,12,18,"N",14,21,19,17,14,14,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",1
"F",21,1,"N",-0.28,"N",28,"Black",20,18,20,17,10,15,"N",14,29,20,11,14,11,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",2
"F",21,17,"N",0.09,"N",28,"Latin",23,18,21,18,10,10,"N",17,15,17,17,20,15,26,"Science",1410,17125,"Asian",2,48944,"Fun","1Week","1Week","N",5,2,"N",2
"F",21,1,"Y",-0.21,"N",29,"Cauc",30,25,18,18,4,5,"Y",20,18,18,12,18,12,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",8.5,1,"N",5
"F",21,3,"Y",-0.22,"Y",24,"Latin",30,10,20,20,10,10,"Y",15,17,17,15,19,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",8,1,"N",0
"F",21,16,"N",0.27,"N",21,"Cauc",25,10,25,5,10,25,"N",20,16,18,16,18,13,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",7,1,"N",3
"F",21,8,"Y",0.06,"N",26,"Cauc",24,16,28,14,8,10,"Y",17,19,17,17,15,15,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",8,1,"N",2
"F",21,9,"Y",0.48,"N",25,"Cauc",60,20,0,20,0,0,"Y",19,17,17,17,17,15,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",7,1,"N",1
"F",21,2,"N",-0.07,"N",32,"Cauc",25,15,20,25,10,5,"N",19,14,19,19,19,8,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",8,1,"N",8
"F",21,4,"Y",0.63,"N",25,"Cauc",27,15,28,10,10,10,"Y",16,18,18,16,18,12,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",9,1,"N",1
"F",21,15,"N",0.32,"N",25,"Cauc",25,20,30,15,5,5,"N",15,17,17,17,17,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",8,1,"N",1
"F",21,13,"N",0.02,"N",27,"Cauc",20,20,20,15,5,20,"N",20,16,16,16,20,10,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",5,1,"N",3
"F",21,12,"N",0.57,"N",23,"Black",25,15,20,20,10,10,"N",17,17,17,17,17,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",6,1,"N",1
"F",21,11,"N",0.74,"N",27,"Asian",50,10,10,10,10,10,"N",17,17,17,17,17,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",6,1,"N",3
"F",21,14,"N",0.01,"N",27,"Cauc",25,20,25,20,10,0,"N",18,18,20,15,20,10,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",7,1,"N",3
"F",21,6,"N",-0.33,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",7,1,"N",0
"F",21,17,"N",0.08,"N",22,"Cauc",10,15,25,15,15,20,"N",20,14,16,14,16,18,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",5,1,"N",2
"F",21,18,"N",0.01,"N",22,"Asian",35,40,5,5,7,8,"N",17,17,17,17,13,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",4,1,"N",2
"F",21,19,"Y",0.56,"N",27,"Cauc",20,20,15,25,10,10,"Y",16,16,19,16,16,16,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",7,1,"N",3
"F",21,20,"Y",0.48,"N",28,"Asian",20,30,10,20,0,20,"Y",22,20,17,13,11,17,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",8,1,"N",4
"F",21,7,"Y",0.23,"N",34,"Cauc",30,10,30,10,5,15,"Y",19,17,17,17,15,15,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",9,1,"N",10
"F",21,21,"N",0.4,"N",27,"Asian",20,20,15,15,12,18,"N",17,17,17,17,15,15,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","N",9,1,"N",3
"F",21,10,"Y",0.43,"N",28,"Black",20,18,20,17,10,15,"Y",18,22,16,16,16,13,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",9,1,"N",4
"F",21,5,"Y",0.06,"Y",28,"Latin",23,18,21,18,10,10,"Y",20,18,20,13,13,16,24,"MedPharma",1450,26100,"Latin",1,26706,"Say","SevYear","SevWeek","Y",8,1,"N",4
"F",21,12,"N",0.43,"Y",29,"Cauc",30,25,18,18,4,5,"N",20,20,18,11,14,16,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",7,5,"N",5
"F",21,14,"Y",0.53,"N",24,"Latin",30,10,20,20,10,10,"Y",18,20,18,16,13,16,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",8,5,"N",0
"F",21,6,"N",0.64,"Y",21,"Cauc",25,10,25,5,10,25,"N",20,15,17,12,17,20,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",4,5,"N",3
"F",21,19,"N",0.71,"Y",26,"Cauc",24,16,28,14,8,10,"N",18,20,16,18,14,16,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",8,5,"N",2
"F",21,20,"N",0.52,"Y",25,"Cauc",60,20,0,20,0,0,"Y",18,20,18,20,20,5,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",8,5,"N",1
"F",21,13,"N",0.64,"Y",32,"Cauc",25,15,20,25,10,5,"N",14,16,22,19,24,5,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",6,5,"N",8
"F",21,15,"Y",0.22,"Y",25,"Cauc",27,15,28,10,10,10,"Y",18,16,20,18,20,9,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",8,5,"N",1
"F",21,5,"N",0.64,"Y",25,"Cauc",25,20,30,15,5,5,"N",18,18,18,18,16,13,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",8,5,"N",1
"F",21,3,"N",0.5,"Y",27,"Cauc",20,20,20,15,5,20,"N",16,20,20,14,14,16,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",6,5,"N",3
"F",21,2,"N",-0.18,"N",23,"Black",25,15,20,20,10,10,"N",16,18,16,16,18,18,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",4,5,"N",1
"F",21,1,"Y",0.17,"N",27,"Asian",50,10,10,10,10,10,"Y",15,15,17,17,17,17,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",7,5,"N",3
"F",21,4,"N",0.63,"Y",27,"Cauc",25,20,25,20,10,0,"N",14,17,17,17,17,17,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",6,5,"N",3
"F",21,17,"N",0.24,"N",24,"Other",20,20,25,25,5,5,"N",17,17,17,17,17,17,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",7,5,"N",0
"F",21,7,"N",0.31,"Y",22,"Cauc",10,15,25,15,15,20,"N",15,17,15,15,19,19,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",5,5,"N",2
"F",21,8,"N",0.25,"N",22,"Asian",35,40,5,5,7,8,"N",17,17,17,17,17,15,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",5,5,"N",2
"F",21,9,"Y",0.42,"Y",27,"Cauc",20,20,15,25,10,10,"Y",17,19,19,17,14,14,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",8,5,"N",3
"F",21,10,"Y",0.24,"N",28,"Asian",20,30,10,20,0,20,"Y",17,17,19,17,15,17,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",8,5,"N",4
"F",21,18,"N",0.73,"Y",34,"Cauc",30,10,30,10,5,15,"N",19,17,19,17,14,14,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","N",6,5,"N",10
"F",21,11,"Y",0.35,"N",27,"Asian",20,20,15,15,12,18,"Y",15,20,20,15,15,17,24,"HRP",1380,27100,"Cauc",4,45736,"Meet","SevYear","2Week","Y",7,5,"N",3
