"","gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","diff_age"
"1637","F",9,3,"N",0.18,"N",32,"Cauc",18,10,30,10,10,22,"N",20,17,20,17,17,10,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","N",6,1,6
"1638","F",9,8,"N",-0.25,"N",25,"Cauc",35,20,10,20,10,5,"N",14,19,19,19,14,14,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","N",5,1,1
"1639","F",9,6,"N",-0.06,"Y",25,"Asian",20,30,10,15,0,25,"N",19,19,13,26,10,13,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","N",4,1,1
"1640","F",9,9,"N",0.09,"N",27,"Other",25,15,20,20,15,5,"N",15,18,18,20,18,12,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","N",6,1,1
"1641","F",9,2,"N",-0.18,"N",33,"Other",22,22,15,15,5,21,"N",15,17,15,19,17,19,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","N",6,1,7
"1642","F",9,7,"Y",-0.38,"N",25,"Other",20,20,20,20,10,10,"Y",14,16,16,18,20,16,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","Y",6,1,1
"1643","F",9,5,"N",0.28,"N",33,"Other",19,19,19,19,19,5,"N",16,19,16,12,19,19,26,"Econ",1215,9451,"Asian",1,61141,"Fun","SevYear","1Week","N",5,1,7
"1644","F",9,8,"Y",0.51,"N",27,"Cauc",20,20,20,25,5,10,"Y",16,16,14,18,20,16,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","Y",7,1,2
"1645","F",9,5,"N",0,"N",28,"Cauc",20,20,20,10,10,20,"N",16,18,18,18,18,14,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","N",6,1,1
"1646","F",9,7,"N",0.11,"N",32,"Cauc",18,10,30,10,10,22,"N",22,20,17,17,15,10,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","N",6,1,3
"1647","F",9,3,"N",0.14,"N",25,"Cauc",35,20,10,20,10,5,"N",22,14,17,19,14,14,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","N",6,1,4
"1648","F",9,1,"N",-0.15,"Y",25,"Asian",20,30,10,15,0,25,"N",18,21,18,18,14,11,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","N",8,1,4
"1649","F",9,4,"Y",0.17,"N",27,"Other",25,15,20,20,15,5,"Y",15,18,18,20,18,12,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","Y",7,1,2
"1650","F",9,6,"N",0.19,"N",33,"Other",22,22,15,15,5,21,"N",4,20,16,20,20,20,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","N",6,1,4
"1651","F",9,2,"Y",0.76,"N",25,"Other",20,20,20,20,10,10,"Y",16,20,16,16,16,16,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","Y",8,1,4
"1652","F",9,9,"N",-0.01,"N",33,"Other",19,19,19,19,19,5,"N",16,19,16,14,16,19,29,"Econ",1330,24036,"Asian",1,8607,"Meet","2Month","2Week","N",6,1,4
"1653","F",9,3,"Y",0.31,"N",27,"Cauc",20,20,20,25,5,10,"Y",16,18,18,18,16,16,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","Y",6,3,1
"1654","F",9,9,"N",0.19,"N",28,"Cauc",20,20,20,10,10,20,"Y",28,17,24,17,10,3,26,"SocialSci",1400,26630,"Latin",3,42225,"Date","Never","1Week","Y",7,3,2
"1655","F",9,2,"N",0.73,"N",32,"Cauc",18,10,30,10,10,22,"N",20,18,18,16,16,13,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","N",3,3,6
"1656","F",9,7,"Y",0.33,"N",25,"Cauc",35,20,10,20,10,5,"Y",21,18,18,18,13,13,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","Y",6,3,1
"1657","F",9,5,"N",-0.01,"N",25,"Asian",20,30,10,15,0,25,"N",24,18,18,18,9,15,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","N",2,3,1
"1658","F",9,8,"Y",0.16,"N",27,"Other",25,15,20,20,15,5,"Y",21,18,18,15,15,13,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","Y",7,3,1
"1659","F",9,1,"N",0.27,"N",33,"Other",22,22,15,15,5,21,"N",18,16,18,18,14,16,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","N",4,3,7
"1660","F",9,6,"Y",0.67,"N",25,"Other",20,20,20,20,10,10,"Y",16,18,16,18,16,18,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","Y",7,3,1
"1661","F",9,4,"Y",0.44,"N",33,"Other",19,19,19,19,19,5,"Y",16,18,16,16,16,16,26,"SocialSci",1215,9451,"Latin",3,61141,"Date","Never","1Week","Y",6,3,7
"1662","M",9,7,"N",0.43,"N",22,"Other",20,20,20,10,10,20,"Y",11,21,24,18,21,5,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","Y",7,3,5
"1663","M",9,9,"Y",0.33,"Y",23,"Cauc",15,15,20,20,20,10,"Y",18,18,18,15,15,15,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","Y",8,3,4
"1664","M",9,1,"N",0.06,"N",24,"Asian",15,20,15,20,15,15,"N",15,18,21,15,18,13,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","N",6,3,3
"1665","M",9,2,"N",0.38,"Y",34,"Cauc",10,20,20,20,20,10,"Y",31,15,31,15,8,0,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","Y",7,3,7
"1666","M",9,6,"N",0.28,"Y",27,"Cauc",15,20,20,15,15,15,"N",16,16,18,16,18,14,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","N",6,3,0
"1667","M",9,5,"N",0.28,"Y",34,"Cauc",10,25,20,20,5,20,"N",16,20,20,13,13,18,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","N",6,3,7
"1668","M",9,4,"N",0.09,"N",26,"Asian",10,30,30,10,10,10,"N",18,18,18,18,12,18,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","N",7,3,1
"1669","M",9,8,"Y",0.51,"N",29,"Asian",90,2,2,2,2,2,"Y",13,16,21,18,16,16,27,"Lan",1450,26100,"Cauc",2,26706,"Meet","SevYear","2Week","Y",7,3,2
"1670","M",9,3,"Y",0.31,"N",26,"Latin",20,20,25,20,5,10,"Y",14,21,24,10,7,24,27,"Lan",1450,26100,"Cauc",2,55080,"Meet","SevYear","2Week","Y",8,3,1
"1671","M",9,4,"N",0.46,"N",22,"Other",20,20,20,10,10,20,"N",16,18,18,16,20,11,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","N",3,9,6
"1672","M",9,6,"N",0.01,"Y",23,"Cauc",15,15,20,20,20,10,"Y",15,18,18,15,18,15,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","Y",6,9,5
"1673","M",9,7,"N",0.07,"N",24,"Asian",15,20,15,20,15,15,"N",15,15,15,19,19,19,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","N",4,9,4
"1674","M",9,8,"N",0.73,"Y",34,"Cauc",10,20,20,20,20,10,"N",18,21,15,15,18,13,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","N",3,9,6
"1675","M",9,3,"Y",0.18,"Y",27,"Cauc",15,20,20,15,15,15,"Y",16,18,18,16,18,16,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","Y",8,9,1
"1676","M",9,2,"N",0.66,"Y",34,"Cauc",10,25,20,20,5,20,"N",17,15,15,17,20,17,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","N",3,9,6
"1677","M",9,1,"N",-0.31,"N",26,"Asian",10,30,30,10,10,10,"N",19,19,17,17,14,14,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","N",3,9,2
"1678","M",9,5,"N",0,"N",29,"Asian",90,2,2,2,2,2,"Y",13,18,21,16,18,13,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","Y",7,9,1
"1679","M",9,9,"N",0.19,"N",26,"Latin",20,20,25,20,5,10,"N",9,18,18,15,26,15,28,"Econ",1155,13258,"Cauc",8,37881,"Meet","1Month","1Week","N",4,9,2
"1680","M",9,6,"N",0.05,"N",22,"Other",20,20,20,10,10,20,"Y",10,15,26,15,15,18,32,"HRP",1430,26908,"Cauc",1,31432,"Serious","1Month","2Week","Y",7,6,10
"1681","M",9,8,"N",0.43,"Y",23,"Cauc",15,15,20,20,20,10,"N",6,19,26,13,26,10,32,"HRP",1430,26908,"Cauc",1,49409,"Serious","1Month","2Week","N",6,6,9
"1682","M",9,9,"N",0.19,"N",24,"Asian",15,20,15,20,15,15,"Y",11,17,25,8,25,14,32,"HRP",1430,26908,"Cauc",1,31432,"Serious","1Month","2Week","Y",8,6,8
"1683","M",9,1,"N",0.31,"Y",34,"Cauc",10,20,20,20,20,10,"N",12,16,18,16,20,18,32,"HRP",1430,26908,"Cauc",1,49409,"Serious","1Month","2Week","N",6,6,2
"1684","M",9,5,"N",0.26,"Y",27,"Cauc",15,20,20,15,15,15,"N",15,17,19,17,19,15,32,"HRP",1430,26908,"Cauc",1,31432,"Serious","1Month","2Week","N",5,6,5
"1685","M",9,4,"Y",0.54,"Y",34,"Cauc",10,25,20,20,5,20,"Y",16,14,20,18,16,16,32,"HRP",1430,26908,"Cauc",1,31432,"Serious","1Month","2Week","Y",7,6,2
"1686","M",9,3,"N",0.18,"N",26,"Asian",10,30,30,10,10,10,"Y",16,22,19,16,19,9,32,"HRP",1430,26908,"Cauc",1,49409,"Serious","1Month","2Week","Y",8,6,6
"1687","M",9,7,"N",0.11,"N",29,"Asian",90,2,2,2,2,2,"Y",10,17,24,17,20,12,32,"HRP",1430,26908,"Cauc",1,52010,"Serious","1Month","2Week","Y",8,6,3
"1688","M",9,2,"N",0.73,"N",26,"Latin",20,20,25,20,5,10,"N",14,9,27,9,9,32,32,"HRP",1430,26908,"Cauc",1,52010,"Serious","1Month","2Week","N",7,6,6
"1689","M",9,2,"N",0.44,"N",22,"Other",20,20,20,10,10,20,"N",12,25,22,16,19,6,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","N",5,1,3
"1690","M",9,4,"N",0.44,"Y",23,"Cauc",15,15,20,20,20,10,"Y",11,26,19,15,15,15,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","Y",4,1,2
"1691","M",9,5,"N",0.26,"N",24,"Asian",15,20,15,20,15,15,"N",11,20,14,14,20,20,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","N",4,1,1
"1692","M",9,6,"N",0.24,"Y",34,"Cauc",10,20,20,20,20,10,"N",10,30,25,10,15,10,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","N",5,1,9
"1693","M",9,1,"N",0.46,"Y",27,"Cauc",15,20,20,15,15,15,"Y",14,18,18,18,20,12,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","Y",7,1,2
"1694","M",9,9,"N",0.52,"Y",34,"Cauc",10,25,20,20,5,20,"Y",13,23,18,18,13,15,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","Y",6,1,9
"1695","M",9,8,"N",-0.25,"N",26,"Asian",10,30,30,10,10,10,"Y",15,15,15,19,19,15,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","Y",7,1,1
"1696","M",9,3,"N",0.14,"N",29,"Asian",90,2,2,2,2,2,"Y",11,24,22,16,16,11,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","Y",5,1,4
"1697","M",9,7,"Y",0.33,"N",26,"Latin",20,20,25,20,5,10,"Y",10,19,19,14,21,17,25,"Science",1140,9168,"Cauc",7,41476,"Fun","Never","SevYear","Y",7,1,1
"1698","M",9,9,"N",-0.2,"N",22,"Other",20,20,20,10,10,20,"Y",9,22,28,6,28,6,25,"Science",1450,26100,"Asian",1,55080,"Fun","SevYear","2Month","Y",6,1,3
"1699","M",9,2,"N",-0.63,"N",23,"Cauc",15,15,20,20,20,10,"Y",10,27,23,17,17,7,25,"Science",1402,27240,"Asian",1,52280,"Fun","SevYear","2Month","Y",7,1,2
"1700","M",9,3,"N",-0.14,"Y",24,"Asian",15,20,15,20,15,15,"N",10,23,23,13,23,10,25,"Science",1450,26100,"Asian",1,55080,"Fun","SevYear","2Month","N",3,1,1
"1701","M",9,4,"N",0.27,"N",34,"Cauc",10,20,20,20,20,10,"Y",15,23,21,15,21,5,25,"Science",1360,26062,"Asian",1,49841,"Fun","SevYear","2Month","Y",6,1,9
"1702","M",9,8,"N",-0.14,"N",27,"Cauc",15,20,20,15,15,15,"Y",13,21,21,13,18,13,25,"Science",1450,26100,"Asian",1,55080,"Fun","SevYear","2Month","Y",6,1,2
"1703","M",9,7,"N",0.02,"N",34,"Cauc",10,25,20,20,5,20,"Y",15,20,20,12,15,18,25,"Science",1402,27240,"Asian",1,52280,"Fun","SevYear","2Month","Y",7,1,9
"1704","M",9,6,"N",-0.06,"Y",26,"Asian",10,30,30,10,10,10,"Y",14,18,18,14,25,11,25,"Science",1360,26062,"Asian",1,49841,"Fun","SevYear","2Month","Y",7,1,1
"1705","M",9,1,"N",-0.15,"Y",29,"Asian",90,2,2,2,2,2,"Y",11,21,21,19,13,15,25,"Science",1402,27240,"Asian",1,55080,"Fun","SevYear","2Month","Y",5,1,4
"1706","M",9,5,"N",-0.01,"N",26,"Latin",20,20,25,20,5,10,"Y",5,33,29,10,10,14,25,"Science",1450,26100,"Asian",1,55080,"Fun","SevYear","2Month","Y",7,1,1
"1707","M",9,3,"N",0.23,"Y",22,"Other",20,20,20,10,10,20,"N",15,18,18,24,18,6,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","N",7,1,5
"1708","M",9,5,"Y",0.04,"N",23,"Cauc",15,15,20,20,20,10,"Y",17,15,15,20,17,17,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","Y",8,1,4
"1709","M",9,6,"N",-0.03,"N",24,"Asian",15,20,15,20,15,15,"N",17,12,15,20,22,15,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","N",6,1,3
"1710","M",9,7,"N",0.15,"N",34,"Cauc",10,20,20,20,20,10,"N",17,19,17,14,14,19,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","N",6,1,7
"1711","M",9,2,"N",0.14,"N",27,"Cauc",15,20,20,15,15,15,"N",18,16,18,16,18,14,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","N",7,1,0
"1712","M",9,1,"N",0.15,"N",34,"Cauc",10,25,20,20,5,20,"N",17,17,15,17,20,13,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","N",6,1,7
"1713","M",9,9,"N",0.09,"N",26,"Asian",10,30,30,10,10,10,"Y",16,12,16,22,19,16,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","Y",7,1,1
"1714","M",9,4,"Y",0.17,"N",29,"Asian",90,2,2,2,2,2,"Y",22,13,18,20,16,11,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","Y",7,1,2
"1715","M",9,8,"Y",0.16,"N",26,"Latin",20,20,25,20,5,10,"Y",15,9,18,21,29,9,27,"Econ",1360,26062,"Other",1,49841,"Fun","2Month","SevWeek","Y",8,1,1
"1716","M",9,5,"N",0.3,"Y",22,"Other",20,20,20,10,10,20,"Y",9,18,16,18,20,18,33,"Econ",1430,26908,"Other",2,31432,"Meet","1Week","SevWeek","Y",9,7,11
"1717","M",9,7,"N",0.31,"N",23,"Cauc",15,15,20,20,20,10,"Y",10,24,24,10,24,10,33,"Econ",1430,26908,"Other",2,49409,"Meet","1Week","SevWeek","Y",9,7,10
"1718","M",9,8,"N",0.47,"N",24,"Asian",15,20,15,20,15,15,"N",11,19,19,14,25,11,33,"Econ",1430,26908,"Other",2,31432,"Meet","1Week","SevWeek","N",7,7,9
"1719","M",9,9,"N",-0.09,"N",34,"Cauc",10,20,20,20,20,10,"N",11,26,30,15,11,7,33,"Econ",1155,13258,"Other",2,37881,"Meet","1Week","SevWeek","N",2,7,1
"1720","M",9,4,"N",0.2,"N",27,"Cauc",15,20,20,15,15,15,"Y",13,17,19,17,21,13,33,"Econ",1430,26908,"Other",2,31432,"Meet","1Week","SevWeek","Y",9,7,6
"1721","M",9,3,"N",0.32,"N",34,"Cauc",10,25,20,20,5,20,"N",15,20,20,15,20,12,33,"Econ",1430,26908,"Other",2,31432,"Meet","1Week","SevWeek","N",6,7,1
"1722","M",9,2,"N",-0.18,"N",26,"Asian",10,30,30,10,10,10,"Y",15,15,18,15,21,18,33,"Econ",1430,26908,"Other",2,49409,"Meet","1Week","SevWeek","Y",9,7,7
"1723","M",9,6,"N",0.19,"N",29,"Asian",90,2,2,2,2,2,"Y",12,19,21,14,23,12,33,"Econ",1430,26908,"Other",2,52010,"Meet","1Week","SevWeek","Y",8,7,4
"1724","M",9,1,"N",0.27,"N",26,"Latin",20,20,25,20,5,10,"Y",8,14,16,16,27,19,33,"Econ",1430,26908,"Other",2,49409,"Meet","1Week","SevWeek","Y",9,7,7
"1725","M",9,1,"N",0.66,"Y",22,"Other",20,20,20,10,10,20,"N",18,12,20,12,20,18,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","N",5,1,3
"1726","M",9,3,"N",0.65,"N",23,"Cauc",15,15,20,20,20,10,"Y",8,19,19,16,24,14,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","Y",9,1,2
"1727","M",9,4,"N",0.39,"N",24,"Asian",15,20,15,20,15,15,"N",17,15,17,15,17,20,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","N",4,1,1
"1728","M",9,5,"Y",0.6,"N",34,"Cauc",10,20,20,20,20,10,"Y",12,16,20,16,20,18,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","Y",6,1,9
"1729","M",9,9,"Y",0.81,"N",27,"Cauc",15,20,20,15,15,15,"Y",16,15,16,16,18,18,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","Y",8,1,2
"1730","M",9,8,"N",0.6,"N",34,"Cauc",10,25,20,20,5,20,"N",15,17,20,15,17,15,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","N",5,1,9
"1731","M",9,7,"Y",-0.38,"N",26,"Asian",10,30,30,10,10,10,"Y",20,14,14,17,14,20,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","Y",7,1,1
"1732","M",9,2,"Y",0.76,"N",29,"Asian",90,2,2,2,2,2,"Y",15,12,19,17,19,17,25,"Jour",1402,27240,"Other",1,55080,"Serious","2Week","SevWeek","Y",8,1,4
"1733","M",9,6,"Y",0.67,"N",26,"Latin",20,20,25,20,5,10,"Y",16,16,16,14,21,16,25,"Jour",1402,27240,"Other",1,52280,"Serious","2Week","SevWeek","Y",7,1,1
"1734","M",9,8,"N",-0.12,"Y",22,"Other",20,20,20,10,10,20,"N",14,23,20,11,17,14,33,"HRP",1430,26908,"Other",2,31432,"Other","2Month","SevWeek","N",7,2,11
"1735","M",9,1,"N",0.11,"N",23,"Cauc",15,15,20,20,20,10,"Y",12,21,19,17,19,12,33,"HRP",1360,26062,"Other",2,49841,"Other","2Month","SevWeek","Y",8,2,10
"1736","M",9,2,"N",0.39,"N",24,"Asian",15,20,15,20,15,15,"N",15,18,18,21,15,15,33,"HRP",1450,26100,"Other",2,55080,"Other","2Month","SevWeek","N",3,2,9
"1737","M",9,3,"N",0.14,"N",34,"Cauc",10,20,20,20,20,10,"N",5,26,26,13,26,5,33,"HRP",1430,26908,"Other",2,49409,"Other","2Month","SevWeek","N",6,2,1
"1738","M",9,7,"N",0.03,"N",27,"Cauc",15,20,20,15,15,15,"N",15,20,20,15,17,15,33,"HRP",1430,26908,"Other",2,31432,"Other","2Month","SevWeek","N",5,2,6
"1739","M",9,6,"N",0.37,"N",34,"Cauc",10,25,20,20,5,20,"N",13,18,21,15,15,18,33,"HRP",1430,26908,"Other",2,31432,"Other","2Month","SevWeek","N",7,2,1
"1740","M",9,5,"N",0.28,"N",26,"Asian",10,30,30,10,10,10,"N",19,19,19,15,15,12,33,"HRP",1430,26908,"Other",2,49409,"Other","2Month","SevWeek","N",5,2,7
"1741","M",9,9,"N",-0.01,"N",29,"Asian",90,2,2,2,2,2,"N",17,17,21,14,19,12,33,"HRP",1430,26908,"Other",2,52010,"Other","2Month","SevWeek","N",7,2,4
"1742","M",9,4,"Y",0.44,"N",26,"Latin",20,20,25,20,5,10,"Y",10,19,23,16,10,23,33,"HRP",1450,26100,"Other",2,55080,"Other","2Month","SevWeek","Y",8,2,7
"1743","F",21,10,"N",0.37,"N",29,"Cauc",30,25,18,18,4,5,"Y",11,22,22,19,17,8,28,"PolSci",1410,17125,"Latin",1,48944,"Fun","SevYear","2Week","Y",6,1,1
"1744","F",21,12,"Y",0.47,"Y",24,"Latin",30,10,20,20,10,10,"Y",15,19,17,19,17,15,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","Y",6,1,4
"1745","F",21,4,"N",0.38,"N",21,"Cauc",25,10,25,5,10,25,"N",17,19,19,14,14,17,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","N",2,1,7
"1746","F",21,17,"N",0.34,"N",26,"Cauc",24,16,28,14,8,10,"N",13,19,17,15,19,17,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","N",3,1,2
"1747","F",21,18,"N",-0.11,"N",25,"Cauc",60,20,0,20,0,0,"N",16,21,18,16,21,8,28,"PolSci",1450,25917,"Latin",1,73073,"Fun","SevYear","2Week","N",1,1,3
"1748","F",21,11,"N",0.64,"N",32,"Cauc",25,15,20,25,10,5,"N",16,16,18,16,18,18,28,"PolSci",1450,25917,"Latin",1,73073,"Fun","SevYear","2Week","N",2,1,4
"1749","F",21,13,"N",-0.09,"N",25,"Cauc",27,15,28,10,10,10,"Y",14,18,20,22,18,9,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","Y",6,1,3
"1750","F",21,3,"N",0.45,"N",25,"Cauc",25,20,30,15,5,5,"N",17,19,17,17,19,12,28,"PolSci",1410,17125,"Latin",1,48944,"Fun","SevYear","2Week","N",2,1,3
"1751","F",21,1,"N",0.53,"N",27,"Cauc",20,20,20,15,5,20,"N",23,18,18,18,11,11,28,"PolSci",1450,25917,"Latin",1,73073,"Fun","SevYear","2Week","N",4,1,1
"1752","F",21,21,"N",-0.15,"N",23,"Black",25,15,20,20,10,10,"N",16,16,16,16,19,16,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","N",1,1,5
"1753","F",21,20,"N",-0.02,"N",27,"Asian",50,10,10,10,10,10,"N",17,17,17,17,17,17,28,"PolSci",1450,25917,"Latin",1,73073,"Fun","SevYear","2Week","N",1,1,1
"1754","F",21,2,"N",0.54,"N",27,"Cauc",25,20,25,20,10,0,"N",16,16,23,16,19,9,28,"PolSci",0,0,"Latin",1,28418,"Fun","SevYear","2Week","N",3,1,1
"1755","F",21,15,"N",0.11,"N",24,"Other",20,20,25,25,5,5,"N",18,18,18,18,14,14,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","N",1,1,4
"1756","F",21,5,"N",0.11,"N",22,"Cauc",10,15,25,15,15,20,"N",18,16,16,14,18,18,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","N",2,1,6
"1757","F",21,6,"N",0.5,"N",22,"Asian",35,40,5,5,7,8,"N",16,16,16,16,14,23,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","N",1,1,6
"1758","F",21,7,"N",0.34,"N",27,"Cauc",20,20,15,25,10,10,"N",12,18,15,24,15,15,28,"PolSci",1410,17125,"Latin",1,48944,"Fun","SevYear","2Week","N",1,1,1
"1759","F",21,8,"N",0.09,"N",28,"Asian",20,30,10,20,0,20,"Y",21,18,18,15,21,6,28,"PolSci",1210,12900,"Latin",1,36594,"Fun","SevYear","2Week","Y",3,1,0
"1760","F",21,16,"N",0.31,"N",34,"Cauc",30,10,30,10,5,15,"N",24,21,18,15,12,12,28,"PolSci",1380,27100,"Latin",1,45736,"Fun","SevYear","2Week","N",1,1,6
"1761","F",21,9,"Y",-0.16,"N",27,"Asian",20,20,15,15,12,18,"Y",12,21,17,19,17,15,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","Y",2,1,1
"1762","F",21,19,"N",0.11,"N",28,"Black",20,18,20,17,10,15,"Y",15,26,15,15,15,13,28,"PolSci",1430,26908,"Latin",1,31432,"Fun","SevYear","2Week","Y",6,1,0
"1763","F",21,14,"N",0.47,"Y",28,"Latin",23,18,21,18,10,10,"N",17,17,15,17,15,17,28,"PolSci",1330,34290,"Latin",1,41737,"Fun","SevYear","2Week","N",2,1,0
"1764","F",21,17,"N",0.43,"N",29,"Cauc",30,25,18,18,4,5,"N",3,22,25,16,22,12,33,"SocialSci",1400,27395,"Asian",1,77112,"Meet","SevYear","SevYear","N",5,1,4
"1765","F",21,19,"Y",0.5,"N",24,"Latin",30,10,20,20,10,10,"Y",12,15,20,17,17,20,33,"SocialSci",1410,17125,"Asian",1,48944,"Meet","SevYear","SevYear","Y",7,1,9
"1766","F",21,11,"N",0.29,"N",21,"Cauc",25,10,25,5,10,25,"N",16,16,19,14,16,19,33,"SocialSci",1450,25917,"Asian",1,73073,"Meet","SevYear","SevYear","N",6,1,12
"1767","F",21,3,"N",0.58,"N",26,"Cauc",24,16,28,14,8,10,"Y",14,24,24,7,21,10,33,"SocialSci",1450,25917,"Asian",1,73073,"Meet","SevYear","SevYear","Y",6,1,7
"1768","F",21,4,"N",0.13,"N",25,"Cauc",60,20,0,20,0,0,"Y",14,19,19,14,16,19,33,"SocialSci",1400,27395,"Asian",1,77112,"Meet","SevYear","SevYear","Y",8,1,8
"1769","F",21,18,"N",0.68,"N",32,"Cauc",25,15,20,25,10,5,"N",14,20,20,14,23,9,33,"SocialSci",1400,27395,"Asian",1,77112,"Meet","SevYear","SevYear","N",6,1,1
"1770","F",21,20,"N",0.27,"N",25,"Cauc",27,15,28,10,10,10,"Y",12,22,22,12,19,12,33,"SocialSci",1450,25917,"Asian",1,73073,"Meet","SevYear","SevYear","Y",7,1,8
"1771","F",21,10,"N",0.49,"N",25,"Cauc",25,20,30,15,5,5,"N",7,25,25,11,25,7,33,"SocialSci",1450,25917,"Asian",1,73073,"Meet","SevYear","SevYear","N",5,1,8
"1772","F",21,8,"N",0.6,"N",27,"Cauc",20,20,20,15,5,20,"Y",10,20,27,13,17,13,33,"SocialSci",1400,27395,"Asian",1,77112,"Meet","SevYear","SevYear","Y",7,1,6
"1773","F",21,7,"N",-0.41,"N",23,"Black",25,15,20,20,10,10,"Y",15,15,22,15,18,15,33,"SocialSci",1400,27395,"Asian",1,77112,"Meet","SevYear","SevYear","Y",7,1,10
